houseValue;income;houseAge;rooms;bedrooms;population;households;latitude;longitude;id.y;STATE;COUNTY;NAME;LSAD;LSAD_TRANS;suminc;roomhead;bedroomhead;hhsize
128900;2.5663;26;2902;761;2258;719;36.61;-121.84;9868;6;53;Monterey;6;County;1845.1697;1.285208149;0.337023915;3.140472879
191800;3.4643;30;2958;691;1616;666;36.6;-121.84;9869;6;53;Monterey;6;County;2307.2238;1.830445545;0.42759901;2.426426426
112800;2.2007;21;2876;802;2487;795;36.61;-121.84;9870;6;53;Monterey;6;County;1749.5565;1.156413349;0.32247688;3.128301887
122300;1.875;15;2190;586;1570;510;36.61;-121.84;9871;6;53;Monterey;6;County;956.25;1.394904459;0.373248408;3.078431373
169100;3.8015;24;2437;438;1430;444;36.61;-121.82;9872;6;53;Monterey;6;County;1687.866;1.704195804;0.306293706;3.220720721
133100;3.4531;26;3723;789;2563;747;36.61;-121.83;9873;6;53;Monterey;6;County;2579.4657;1.452594616;0.307842372;3.431057564
131200;3.2545;27;2248;466;1644;453;36.61;-121.83;9874;6;53;Monterey;6;County;1474.2885;1.367396594;0.283454988;3.629139073
162400;3.5;33;2938;576;1516;568;36.62;-121.83;9875;6;53;Monterey;6;County;1988;1.937994723;0.37994723;2.669014085
161800;2.7708;33;1771;398;1037;388;36.62;-121.83;9876;6;53;Monterey;6;County;1075.0704;1.707810993;0.383799421;2.672680412
140400;2.4864;41;3138;717;1890;642;36.6;-121.85;9877;6;53;Monterey;6;County;1596.2688;1.66031746;0.379365079;2.943925234
125000;1.3897;38;238;72;191;67;36.61;-121.85;9878;6;53;Monterey;6;County;93.1099;1.246073298;0.376963351;2.850746269
108300;2.5313;37;338;109;231;100;36.63;-121.86;9879;NA;NA;NA;NA;NA;253.13;1.463203463;0.471861472;2.31
150000;2.225;26;32;8;27;10;36.62;-121.84;9880;6;53;Monterey;6;County;22.25;1.185185185;0.296296296;2.7
118800;2.3087;11;32627;6445;28566;6082;36.64;-121.79;9881;6;53;Monterey;6;County;14041.5134;1.142162011;0.225617867;4.69681026
162200;3;18;8581;1957;6071;1889;36.68;-121.8;9882;6;53;Monterey;6;County;5667;1.413440949;0.322352166;3.213869772
168300;3.0608;22;6912;1513;3794;1455;36.68;-121.79;9883;6;53;Monterey;6;County;4453.464;1.821823933;0.398787559;2.607560137
190000;5.4508;14;2493;407;1296;418;36.72;-121.8;9884;6;53;Monterey;6;County;2278.4344;1.923611111;0.31404321;3.100478469
194800;3.4239;12;3877;914;2274;858;36.69;-121.8;9885;6;53;Monterey;6;County;2937.7062;1.704925242;0.401934916;2.65034965
174800;3.512;18;6601;1395;3562;1299;36.71;-121.77;9886;6;53;Monterey;6;County;4562.088;1.853172375;0.391633914;2.742109315
162500;1.0096;52;144;54;89;48;38.3;-122.29;9887;6;55;Napa;6;County;48.4608;1.617977528;0.606741573;1.854166667
146900;1.8287;52;935;224;315;207;38.3;-122.29;9888;6;55;Napa;6;County;378.5409;2.968253968;0.711111111;1.52173913
154600;2.7619;21;1108;269;524;274;38.3;-122.3;9889;6;55;Napa;6;County;756.7606;2.114503817;0.513358779;1.912408759
154600;3.3542;52;1128;207;450;197;38.3;-122.3;9890;6;55;Napa;6;County;660.7774;2.506666667;0.46;2.284263959
183300;1.6691;52;1219;288;847;283;38.3;-122.29;9891;6;55;Napa;6;County;472.3553;1.439197166;0.340023613;2.992932862
140200;2.2366;23;1398;388;1112;406;38.29;-122.28;9892;6;55;Napa;6;County;908.0596;1.257194245;0.348920863;2.738916256
163100;2.4398;52;3217;742;1670;671;38.29;-122.29;9893;6;55;Napa;6;County;1637.1058;1.926347305;0.444311377;2.488822653
154000;2.9643;48;2278;477;1219;453;38.29;-122.3;9894;6;55;Napa;6;County;1342.8279;1.868744873;0.391304348;2.690949227
156100;2.6518;40;1739;318;744;312;38.29;-122.3;9895;6;55;Napa;6;County;827.3616;2.337365591;0.427419355;2.384615385
134200;3.6083;38;2308;425;1272;406;38.28;-122.29;9896;6;55;Napa;6;County;1464.9698;1.814465409;0.334119497;3.133004926
218100;6.5799;10;969;160;482;180;38.29;-122.26;9897;6;55;Napa;6;County;1184.382;2.010373444;0.331950207;2.677777778
153000;2.8409;36;1446;306;678;295;38.29;-122.27;9898;6;55;Napa;6;County;838.0655;2.132743363;0.451327434;2.298305085
142500;2.0134;23;526;152;245;130;38.3;-122.28;9899;6;55;Napa;6;County;261.742;2.146938776;0.620408163;1.884615385
325000;1.9875;19;531;112;139;80;38.29;-122.28;9900;6;55;Napa;6;County;159;3.820143885;0.805755396;1.7375
152700;3.3021;20;3870;795;2088;774;38.29;-122.27;9901;6;55;Napa;6;County;2555.8254;1.853448276;0.380747126;2.697674419
158300;4.5;24;2831;502;1462;503;38.28;-122.26;9902;6;55;Napa;6;County;2263.5;1.936388509;0.343365253;2.906560636
136200;2.6618;37;1170;303;766;302;38.28;-122.27;9903;6;55;Napa;6;County;803.8636;1.527415144;0.395561358;2.536423841
281100;5.2444;33;4518;704;1776;669;38.31;-122.26;9904;6;55;Napa;6;County;3508.5036;2.543918919;0.396396396;2.65470852
206800;1.9946;31;1267;319;545;297;38.32;-122.27;9905;6;55;Napa;6;County;592.3962;2.324770642;0.585321101;1.835016835
155200;2.9054;44;3030;589;1373;582;38.31;-122.27;9906;6;55;Napa;6;County;1690.9428;2.206846322;0.428987618;2.359106529
194500;3.4543;12;4609;1005;2293;960;38.32;-122.28;9907;6;55;Napa;6;County;3316.128;2.010030528;0.438290449;2.388541667
153200;2.7667;23;4312;993;2317;934;38.32;-122.29;9908;6;55;Napa;6;County;2584.0978;1.86102719;0.428571429;2.480728051
153200;2.5035;20;2063;486;1045;460;38.32;-122.3;9909;6;55;Napa;6;County;1151.61;1.974162679;0.46507177;2.27173913
137500;3.455;34;1797;395;1162;407;38.31;-122.3;9910;6;55;Napa;6;County;1406.185;1.546471601;0.339931153;2.855036855
162900;2.7325;25;4927;1005;2756;998;38.31;-122.29;9911;6;55;Napa;6;County;2727.035;1.787735849;0.364658926;2.761523046
166700;1.76;52;58;18;48;22;38.31;-122.28;9912;6;55;Napa;6;County;38.72;1.208333333;0.375;2.181818182
139800;2.2721;45;3075;754;1635;723;38.31;-122.29;9913;6;55;Napa;6;County;1642.7283;1.880733945;0.46116208;2.261410788
139800;2.6346;44;3690;809;1922;736;38.3;-122.3;9914;6;55;Napa;6;County;1939.0656;1.91987513;0.420915713;2.611413043
210400;4.5293;19;4187;684;1827;605;38.34;-122.31;9915;6;55;Napa;6;County;2740.2265;2.291735085;0.374384236;3.019834711
183300;3.6042;21;1922;344;1051;342;38.33;-122.31;9916;6;55;Napa;6;County;1232.6364;1.828734539;0.327307326;3.073099415
183600;4.1862;15;4741;956;2043;856;38.33;-122.3;9917;6;55;Napa;6;County;3583.3872;2.320606951;0.467939305;2.386682243
174700;4.0132;26;2155;339;956;365;38.33;-122.31;9918;6;55;Napa;6;County;1464.818;2.2541841;0.35460251;2.619178082
161500;3.7045;33;2463;421;1235;465;38.32;-122.31;9919;6;55;Napa;6;County;1722.5925;1.994331984;0.340890688;2.655913978
209300;5.0877;17;851;118;370;123;38.33;-122.32;9920;6;55;Napa;6;County;625.7871;2.3;0.318918919;3.008130081
202600;5.3017;15;3193;468;1303;426;38.33;-122.33;9921;6;55;Napa;6;County;2258.5242;2.450498849;0.359171144;3.058685446
238700;5.8002;19;2922;417;1221;442;38.32;-122.32;9922;6;55;Napa;6;County;2563.6884;2.393120393;0.341523342;2.762443439
164400;4.0878;22;2483;528;1478;492;38.32;-122.32;9923;6;55;Napa;6;County;2011.1976;1.679972936;0.357239513;3.004065041
138100;3.285;35;3997;762;2074;703;38.32;-122.31;9924;6;55;Napa;6;County;2309.355;1.927193828;0.367405979;2.950213371
175200;5;26;2710;498;1439;484;38.32;-122.32;9925;6;55;Napa;6;County;2420;1.883252259;0.346073662;2.973140496
258900;6.1953;14;6778;947;2768;1014;38.31;-122.33;9926;6;55;Napa;6;County;6282.0342;2.448699422;0.342124277;2.729783037
187300;3.9;25;3883;740;1641;676;38.3;-122.31;9927;6;55;Napa;6;County;2636.4;2.366240098;0.450944546;2.427514793
175500;3.8796;32;2577;458;1172;447;38.31;-122.31;9928;6;55;Napa;6;County;1734.1812;2.198805461;0.390784983;2.621923937
126000;3.6039;45;3023;659;1789;657;38.3;-122.31;9929;6;55;Napa;6;County;2367.7623;1.689770822;0.368362214;2.722983257
177900;2.3787;21;1607;356;834;352;38.29;-122.32;9930;6;55;Napa;6;County;837.3024;1.926858513;0.426858513;2.369318182
269900;5.3351;14;3541;499;1577;459;38.29;-122.33;9931;6;55;Napa;6;County;2448.8109;2.245402663;0.316423589;3.435729847
139700;2.4728;20;1789;434;1113;398;38.29;-122.3;9932;6;55;Napa;6;County;984.1744;1.607367475;0.389937107;2.796482412
142100;3.0404;25;1701;427;1021;399;38.29;-122.3;9933;6;55;Napa;6;County;1213.1196;1.666013712;0.418217434;2.558897243
158700;3.3977;31;1633;316;944;300;38.28;-122.3;9934;6;55;Napa;6;County;1019.31;1.729872881;0.334745763;3.146666667
194400;4.3585;34;1748;284;783;303;38.27;-122.31;9935;6;55;Napa;6;County;1320.6255;2.232439336;0.362707535;2.584158416
130200;3.6389;4;1051;263;455;248;38.27;-122.3;9936;6;55;Napa;6;County;902.4472;2.30989011;0.578021978;1.834677419
163400;3.7188;18;3548;880;1476;699;38.25;-122.3;9937;6;55;Napa;6;County;2599.4412;2.403794038;0.596205962;2.111587983
269300;4.4861;35;1273;210;555;181;38.28;-122.21;9938;6;55;Napa;6;County;811.9841;2.293693694;0.378378378;3.066298343
187500;4.9167;33;213;36;91;33;38.25;-122.24;9939;6;55;Napa;6;County;162.2511;2.340659341;0.395604396;2.757575758
275000;7.5197;42;106;18;40;25;38.22;-122.28;9940;6;55;Napa;6;County;187.9925;2.65;0.45;1.6
148600;4.7472;13;7065;1259;3864;1221;38.19;-122.29;9941;6;55;Napa;6;County;5796.3312;1.828416149;0.325828157;3.164619165
121300;4.2955;34;778;137;406;136;38.17;-122.25;9942;6;55;Napa;6;County;584.188;1.916256158;0.337438424;2.985294118
216700;1.8942;45;350;66;225;72;38.17;-122.23;9943;6;55;Napa;6;County;136.3824;1.555555556;0.293333333;3.125
106700;2.9375;17;4459;944;1812;888;38.16;-122.25;9944;6;55;Napa;6;County;2608.5;2.460816777;0.520971302;2.040540541
130400;4.0337;23;2840;491;1586;466;38.16;-122.26;9945;6;55;Napa;6;County;1879.7042;1.790668348;0.309583859;3.403433476
240800;6.8;33;1066;191;403;163;38.37;-122.39;9946;6;55;Napa;6;County;1108.4;2.64516129;0.473945409;2.472392638
195100;4.825;29;1868;291;764;284;38.33;-122.37;9947;6;55;Napa;6;County;1370.3;2.445026178;0.380890052;2.690140845
243100;5.6304;18;3735;557;1504;521;38.3;-122.35;9948;6;55;Napa;6;County;2933.4384;2.48337766;0.370345745;2.886756238
228600;4.625;33;2017;370;949;342;38.21;-122.33;9949;6;55;Napa;6;County;1581.75;2.125395153;0.389884089;2.774853801
242500;3.5781;33;1408;273;520;212;38.34;-122.4;9950;6;55;Napa;6;County;758.5572;2.707692308;0.525;2.452830189
287500;4.5694;28;1020;169;504;164;38.38;-122.33;9951;6;55;Napa;6;County;749.3816;2.023809524;0.33531746;3.073170732
267600;2.5685;20;4867;1015;1725;1015;38.41;-122.4;9952;6;55;Napa;6;County;2607.0275;2.821449275;0.588405797;1.699507389
185200;5.5718;20;3494;549;1673;541;38.35;-122.32;9953;6;55;Napa;6;County;3014.3438;2.088463837;0.328153019;3.092421442
175000;3.7067;18;1808;400;968;370;38.41;-122.36;9954;6;55;Napa;6;County;1371.479;1.867768595;0.41322314;2.616216216
201200;2.2536;16;2716;546;898;500;38.4;-122.36;9955;6;55;Napa;6;County;1126.8;3.024498886;0.608017817;1.796
216700;6.0266;24;407;68;175;61;38.35;-122.18;9956;6;55;Napa;6;County;367.6226;2.325714286;0.388571429;2.868852459
331300;5.5266;12;4270;654;1624;598;38.41;-122.21;9957;6;55;Napa;6;County;3304.9068;2.629310345;0.40270936;2.715719064
361100;4.7833;28;2024;340;844;309;38.4;-122.29;9958;6;55;Napa;6;County;1478.0397;2.398104265;0.402843602;2.731391586
304800;6.3427;36;831;122;272;109;38.39;-122.33;9959;6;55;Napa;6;County;691.3543;3.055147059;0.448529412;2.495412844
304000;3.6389;44;1066;190;416;174;38.34;-122.28;9960;6;55;Napa;6;County;633.1686;2.5625;0.456730769;2.390804598
398800;6.9931;25;1821;344;349;179;38.36;-122.26;9961;6;55;Napa;6;County;1251.7649;5.217765043;0.985673352;1.94972067
339200;5.815;34;2048;316;780;267;38.33;-122.26;9962;6;55;Napa;6;County;1552.605;2.625641026;0.405128205;2.921348315
325900;5.5368;31;3440;574;1538;537;38.33;-122.23;9963;6;55;Napa;6;County;2973.2616;2.236671001;0.373211964;2.86405959
280800;6.1089;38;1938;301;823;285;38.31;-122.24;9964;6;55;Napa;6;County;1741.0365;2.354799514;0.365735115;2.887719298
336700;4.875;35;1227;236;548;207;38.53;-122.52;9965;6;55;Napa;6;County;1009.125;2.239051095;0.430656934;2.647342995
348200;4.6379;29;2278;397;765;322;38.48;-122.48;9966;6;55;Napa;6;County;1493.4038;2.977777778;0.518954248;2.375776398
248500;4.635;33;2542;466;1099;420;38.46;-122.4;9967;6;55;Napa;6;County;1946.7;2.313011829;0.424021838;2.616666667
187500;3.5506;18;2487;516;980;503;38.51;-122.47;9968;6;55;Napa;6;County;1785.9518;2.537755102;0.526530612;1.948310139
196900;3.4904;25;928;195;413;184;38.51;-122.47;9969;6;55;Napa;6;County;642.2336;2.246973366;0.472154964;2.244565217
247600;3.1312;49;1977;393;741;339;38.51;-122.48;9970;6;55;Napa;6;County;1061.4768;2.668016194;0.530364372;2.185840708
276500;4.3125;37;3049;508;1287;439;38.5;-122.48;9971;6;55;Napa;6;County;1893.1875;2.369075369;0.394716395;2.93166287
214500;4.1993;23;2191;415;959;361;38.5;-122.47;9972;6;55;Napa;6;County;1515.9473;2.284671533;0.43274244;2.656509695
184400;1.9441;18;1297;337;610;312;38.51;-122.45;9973;6;55;Napa;6;County;606.5592;2.126229508;0.552459016;1.955128205
248400;3.6118;24;1741;289;564;231;38.53;-122.4;9974;6;55;Napa;6;County;834.3258;3.086879433;0.512411348;2.441558442
159700;3.6429;26;2101;390;2171;360;38.57;-122.44;9975;6;55;Napa;6;County;1311.444;0.967756794;0.179640719;6.030555556
189400;3.0938;34;2517;483;1324;464;38.58;-122.45;9976;6;55;Napa;6;County;1435.5232;1.901057402;0.364803625;2.853448276
303300;5.3698;20;1036;202;589;194;38.6;-122.47;9977;6;55;Napa;6;County;1041.7412;1.758913413;0.34295416;3.036082474
256600;4.2096;37;1898;359;973;340;38.54;-122.48;9978;6;55;Napa;6;County;1431.264;1.950668037;0.368961973;2.861764706
275800;3.6641;32;1735;331;785;309;38.53;-122.46;9979;6;55;Napa;6;County;1132.2069;2.210191083;0.421656051;2.540453074
98400;3.1563;18;742;142;343;119;38.68;-122.27;9980;6;55;Napa;6;County;375.5997;2.163265306;0.413994169;2.882352941
152800;2.1979;22;509;103;139;73;38.57;-122.26;9981;6;55;Napa;6;County;160.4467;3.661870504;0.741007194;1.904109589
142500;4.4;22;678;137;336;103;38.53;-122.27;9982;6;55;Napa;6;County;453.2;2.017857143;0.407738095;3.262135922
146900;3.3393;15;1743;366;655;264;38.49;-122.18;9983;6;55;Napa;6;County;881.5752;2.661068702;0.558778626;2.481060606
300000;3.4539;35;1705;321;708;253;38.67;-122.52;9984;6;55;Napa;6;County;873.8367;2.40819209;0.453389831;2.798418972
245000;4.65;43;2088;379;721;293;38.56;-122.59;9985;6;55;Napa;6;County;1362.45;2.895977809;0.525658807;2.460750853
225000;1.9925;18;2083;506;926;487;38.58;-122.57;9986;6;55;Napa;6;County;970.3475;2.249460043;0.546436285;1.901437372
195800;3.5208;33;1239;262;539;246;38.59;-122.58;9987;6;55;Napa;6;County;866.1168;2.298701299;0.486085343;2.191056911
183100;2.3942;32;2723;637;1549;556;38.58;-122.58;9988;6;55;Napa;6;County;1331.1752;1.757908328;0.411233054;2.785971223
185700;3.7585;18;3753;752;1454;668;38.58;-122.59;9989;6;55;Napa;6;County;2510.678;2.581155433;0.517193948;2.176646707
143400;2.4726;15;6828;1319;3002;1318;39.15;-121.07;9990;6;57;Nevada;6;County;3258.8868;2.274483678;0.439373751;2.277693475
143100;2.8864;17;1878;345;892;299;39.09;-121.07;9991;6;57;Nevada;6;County;863.0336;2.105381166;0.3867713;2.983277592
144400;2.5887;13;1110;216;602;209;39.08;-121.1;9992;6;57;Nevada;6;County;541.0383;1.843853821;0.358803987;2.880382775
138800;2.3062;16;1000;197;508;190;39.09;-121.11;9993;6;57;Nevada;6;County;438.178;1.968503937;0.387795276;2.673684211
163500;3.6563;17;838;161;388;142;39.03;-121.12;9994;6;57;Nevada;6;County;519.1946;2.159793814;0.414948454;2.732394366
185100;4.4375;10;3063;497;1168;507;39.13;-121.05;9995;6;57;Nevada;6;County;2249.8125;2.622431507;0.425513699;2.303747535
164500;4.0775;10;3138;524;1275;511;39.14;-121.03;9996;6;57;Nevada;6;County;2083.6025;2.461176471;0.410980392;2.495107632
155900;4.0848;8;4839;832;1977;762;39.13;-121.07;9997;6;57;Nevada;6;County;3112.6176;2.447647951;0.420839656;2.594488189
170200;3.6333;7;2767;423;1143;382;39.11;-121.05;9998;6;57;Nevada;6;County;1387.9206;2.420822397;0.37007874;2.992146597
201700;3.463;8;2870;526;1307;451;39.08;-121.04;9999;6;57;Nevada;6;County;1561.813;2.195868401;0.402448355;2.898004435
162500;3.0781;7;439;84;246;80;39.09;-121;10000;6;57;Nevada;6;County;246.248;1.784552846;0.341463415;3.075
209600;4.2031;13;1839;275;752;270;39.02;-121.08;10001;6;57;Nevada;6;County;1134.837;2.445478723;0.365691489;2.785185185
182100;3.6087;10;1813;311;827;287;39.05;-121.07;10002;6;57;Nevada;6;County;1035.6969;2.192261185;0.376058041;2.881533101
206400;4.5042;9;2374;372;884;333;39.04;-121.07;10003;6;57;Nevada;6;County;1499.8986;2.685520362;0.42081448;2.654654655
195200;3.9185;12;1875;307;806;283;39.05;-121.03;10004;6;57;Nevada;6;County;1108.9355;2.32630273;0.3808933;2.848056537
194800;4.2802;14;1651;279;633;261;39.04;-121.06;10005;6;57;Nevada;6;County;1117.1322;2.60821485;0.440758294;2.425287356
361900;5.5161;15;1999;287;585;246;39.04;-121.06;10006;6;57;Nevada;6;County;1356.9606;3.417094017;0.490598291;2.37804878
187200;3.8417;11;1887;303;775;283;39.03;-121.06;10007;6;57;Nevada;6;County;1087.2011;2.43483871;0.390967742;2.738515901
156800;3.0804;14;1405;269;660;228;39.11;-121.22;10008;6;57;Nevada;6;County;702.3312;2.128787879;0.407575758;2.894736842
180400;3.9;14;1131;193;520;178;39.05;-121.19;10009;6;57;Nevada;6;County;694.2;2.175;0.371153846;2.921348315
171500;5.0389;13;1085;227;629;214;39.1;-121.14;10010;6;57;Nevada;6;County;1078.3246;1.724960254;0.360890302;2.939252336
170400;3.045;9;1431;254;681;221;39.2;-121.12;10011;6;57;Nevada;6;County;672.945;2.101321586;0.37298091;3.081447964
161500;4.0333;10;680;143;354;140;39.15;-121.1;10012;6;57;Nevada;6;County;564.662;1.920903955;0.403954802;2.528571429
162700;3.7426;19;2323;397;963;379;39.18;-121.08;10013;6;57;Nevada;6;County;1418.4454;2.412253375;0.412253375;2.540897098
140300;3.5938;14;811;161;352;121;39.26;-121.18;10014;6;57;Nevada;6;County;434.8498;2.303977273;0.457386364;2.909090909
185900;4.3646;9;3415;562;1208;479;39.25;-121.18;10015;6;57;Nevada;6;County;2090.6434;2.826986755;0.465231788;2.521920668
188200;4.3523;5;906;144;376;141;39.25;-121.2;10016;6;57;Nevada;6;County;613.6743;2.409574468;0.382978723;2.666666667
175000;3.7125;8;2112;360;782;344;39.23;-121.18;10017;6;57;Nevada;6;County;1277.1;2.700767263;0.460358056;2.273255814
226100;4.3702;7;4194;673;1355;566;39.24;-121.21;10018;6;57;Nevada;6;County;2473.5332;3.095202952;0.496678967;2.393992933
213300;5.2359;9;2802;447;955;418;39.23;-121.2;10019;6;57;Nevada;6;County;2188.6062;2.934031414;0.468062827;2.284688995
138800;2.4688;16;1528;351;729;319;39.19;-121.18;10020;6;57;Nevada;6;County;787.5472;2.096021948;0.481481481;2.285266458
152000;3.1042;14;1006;187;462;185;39.18;-121.16;10021;6;57;Nevada;6;County;574.277;2.177489177;0.404761905;2.497297297
151800;2.125;9;999;189;411;176;39.17;-121.25;10022;6;57;Nevada;6;County;374;2.430656934;0.459854015;2.335227273
128300;2.9688;16;1039;182;554;184;39.2;-121.2;10023;6;57;Nevada;6;County;546.2592;1.875451264;0.328519856;3.010869565
144400;2.8102;13;3883;763;1816;682;39.23;-121.15;10024;6;57;Nevada;6;County;1916.5564;2.138215859;0.420154185;2.662756598
145100;2.2917;14;983;163;399;161;39.22;-121.24;10025;6;57;Nevada;6;County;368.9637;2.463659148;0.408521303;2.47826087
162500;3.3603;11;1265;224;573;205;39.27;-121.23;10026;6;57;Nevada;6;County;688.8615;2.207678883;0.390924956;2.795121951
113800;1.9886;39;2099;433;929;423;39.23;-121.07;10027;6;57;Nevada;6;County;841.1778;2.25941873;0.466092573;2.196217494
125700;2.3125;48;1188;227;471;219;39.24;-121.04;10028;6;57;Nevada;6;County;506.4375;2.522292994;0.481953291;2.150684932
154900;1.5313;20;1634;374;1053;390;39.23;-121.05;10029;6;57;Nevada;6;County;597.207;1.551756885;0.355175689;2.7
132700;2.186;10;2229;537;982;512;39.23;-121.06;10030;6;57;Nevada;6;County;1119.232;2.269857434;0.546843177;1.91796875
109700;2.325;52;1749;422;837;391;39.22;-121.06;10031;6;57;Nevada;6;County;909.075;2.089605735;0.504181601;2.140664962
109200;2.7813;35;2637;511;1181;480;39.23;-121.09;10032;6;57;Nevada;6;County;1335.024;2.232853514;0.432684166;2.460416667
121100;2.425;52;2432;495;928;435;39.22;-121.07;10033;6;57;Nevada;6;County;1054.875;2.620689655;0.533405172;2.133333333
105200;2.1419;30;2188;455;1033;437;39.22;-121.08;10034;6;57;Nevada;6;County;936.0103;2.118102614;0.440464666;2.363844394
111800;2.4811;17;3033;590;1319;583;39.21;-121.08;10035;6;57;Nevada;6;County;1446.4813;2.299469295;0.447308567;2.262435678
116700;2.6042;25;2200;439;1045;419;39.22;-121.09;10036;6;57;Nevada;6;County;1091.1598;2.105263158;0.420095694;2.494033413
90600;1;45;204;62;133;51;39.2;-121.07;10037;6;57;Nevada;6;County;51;1.533834586;0.466165414;2.607843137
125000;1.4241;16;1427;319;642;333;39.23;-121.02;10038;6;57;Nevada;6;County;474.2253;2.222741433;0.496884735;1.927927928
112500;2.25;14;1889;471;853;399;39.22;-121.04;10039;6;57;Nevada;6;County;897.75;2.214536928;0.552168816;2.137844612
123100;3.2337;28;2843;535;1310;525;39.21;-121.03;10040;6;57;Nevada;6;County;1697.6925;2.170229008;0.408396947;2.495238095
108300;2.3125;48;1759;389;716;350;39.2;-121.05;10041;6;57;Nevada;6;County;809.375;2.456703911;0.543296089;2.045714286
103900;2.2083;52;1452;309;637;299;39.21;-121.06;10042;6;57;Nevada;6;County;660.2817;2.279434851;0.485086342;2.130434783
